test name,category, real vulnerability, cwe, Benchmark version: 1.2, 2016-06-1
BenchmarkTest01721,sqli,TRUE,89,,
BenchmarkTest01722,sqli,FALSE,89,,
BenchmarkTest01723,sqli,TRUE,89,,
BenchmarkTest01724,sqli,TRUE,89,,
BenchmarkTest01725,sqli,TRUE,89,,
BenchmarkTest01726,sqli,TRUE,89,,
BenchmarkTest01727,sqli,TRUE,89,,
BenchmarkTest01728,sqli,TRUE,89,,
BenchmarkTest01729,sqli,FALSE,89,,
BenchmarkTest01730,sqli,TRUE,89,,
BenchmarkTest01731,sqli,TRUE,89,,
BenchmarkTest01732,sqli,FALSE,89,,
BenchmarkTest01733,sqli,TRUE,89,,
BenchmarkTest01734,xpathi,TRUE,643,,
BenchmarkTest01735,xpathi,FALSE,643,,
BenchmarkTest01736,xpathi,TRUE,643,,
BenchmarkTest01737,crypto,FALSE,327,,
BenchmarkTest01738,crypto,FALSE,327,,
BenchmarkTest01739,crypto,FALSE,327,,
BenchmarkTest01740,crypto,TRUE,327,,
BenchmarkTest01741,crypto,TRUE,327,,
BenchmarkTest01742,crypto,TRUE,327,,
BenchmarkTest01743,ldapi,FALSE,90,,
BenchmarkTest01744,pathtraver,FALSE,22,,
BenchmarkTest01745,pathtraver,FALSE,22,,
BenchmarkTest01746,pathtraver,FALSE,22,,
BenchmarkTest01747,pathtraver,FALSE,22,,
BenchmarkTest01748,pathtraver,FALSE,22,,
BenchmarkTest01749,pathtraver,FALSE,22,,
BenchmarkTest01750,pathtraver,FALSE,22,,
BenchmarkTest01751,pathtraver,FALSE,22,,
BenchmarkTest01752,pathtraver,FALSE,22,,
BenchmarkTest01753,ldapi,FALSE,90,,
BenchmarkTest01754,ldapi,FALSE,90,,
BenchmarkTest01755,ldapi,FALSE,90,,
BenchmarkTest01756,ldapi,FALSE,90,,
BenchmarkTest01757,hash,TRUE,328,,
BenchmarkTest01758,hash,FALSE,328,,
BenchmarkTest01759,hash,FALSE,328,,
BenchmarkTest01760,hash,FALSE,328,,
BenchmarkTest01761,hash,TRUE,328,,
BenchmarkTest01762,hash,FALSE,328,,
BenchmarkTest01763,hash,FALSE,328,,
BenchmarkTest01764,hash,FALSE,328,,
BenchmarkTest01765,hash,TRUE,328,,
BenchmarkTest01766,hash,TRUE,328,,
BenchmarkTest01767,xss,FALSE,79,,
BenchmarkTest01768,xss,FALSE,79,,
BenchmarkTest01769,xss,FALSE,79,,
BenchmarkTest01770,xss,FALSE,79,,
BenchmarkTest01771,xss,FALSE,79,,
BenchmarkTest01772,xss,FALSE,79,,
BenchmarkTest01773,xss,FALSE,79,,
BenchmarkTest01774,xss,FALSE,79,,
BenchmarkTest01775,xss,FALSE,79,,
BenchmarkTest01776,xss,FALSE,79,,
BenchmarkTest01777,xss,FALSE,79,,
BenchmarkTest01778,cmdi,FALSE,78,,
BenchmarkTest01779,cmdi,FALSE,78,,
BenchmarkTest01780,cmdi,FALSE,78,,
BenchmarkTest01781,weakrand,TRUE,330,,
BenchmarkTest01782,weakrand,TRUE,330,,
BenchmarkTest01783,weakrand,TRUE,330,,
BenchmarkTest01784,weakrand,TRUE,330,,
BenchmarkTest01785,weakrand,TRUE,330,,
BenchmarkTest01786,weakrand,TRUE,330,,
BenchmarkTest01787,weakrand,TRUE,330,,
BenchmarkTest01788,weakrand,TRUE,330,,
BenchmarkTest01789,securecookie,TRUE,614,,
BenchmarkTest01790,xss,FALSE,79,,
BenchmarkTest01791,cmdi,FALSE,78,,
BenchmarkTest01792,cmdi,FALSE,78,,
BenchmarkTest01793,cmdi,FALSE,78,,
BenchmarkTest01794,cmdi,FALSE,78,,
BenchmarkTest01795,cmdi,FALSE,78,,
BenchmarkTest01796,cmdi,FALSE,78,,
BenchmarkTest01797,weakrand,FALSE,330,,
BenchmarkTest01798,weakrand,FALSE,330,,
BenchmarkTest01799,weakrand,FALSE,330,,
BenchmarkTest01800,weakrand,FALSE,330,,
BenchmarkTest01801,weakrand,FALSE,330,,
BenchmarkTest01802,trustbound,FALSE,501,,
BenchmarkTest01803,sqli,FALSE,89,,
BenchmarkTest01804,sqli,FALSE,89,,
BenchmarkTest01805,sqli,FALSE,89,,
BenchmarkTest01806,sqli,FALSE,89,,
BenchmarkTest01807,sqli,FALSE,89,,
BenchmarkTest01808,sqli,FALSE,89,,
BenchmarkTest01809,sqli,FALSE,89,,
BenchmarkTest01810,sqli,FALSE,89,,
BenchmarkTest01811,sqli,FALSE,89,,
BenchmarkTest01812,sqli,FALSE,89,,
BenchmarkTest01813,sqli,FALSE,89,,
BenchmarkTest01814,sqli,FALSE,89,,
BenchmarkTest01815,sqli,FALSE,89,,
BenchmarkTest01816,sqli,FALSE,89,,
BenchmarkTest01817,sqli,FALSE,89,,
BenchmarkTest01818,sqli,FALSE,89,,
BenchmarkTest01819,sqli,FALSE,89,,
BenchmarkTest01820,sqli,FALSE,89,,
BenchmarkTest01821,xpathi,FALSE,643,,
BenchmarkTest01822,crypto,TRUE,327,,
BenchmarkTest01823,crypto,TRUE,327,,
BenchmarkTest01824,crypto,FALSE,327,,
BenchmarkTest01825,crypto,FALSE,327,,
BenchmarkTest01826,crypto,FALSE,327,,
BenchmarkTest01827,crypto,FALSE,327,,
BenchmarkTest01828,crypto,FALSE,327,,
BenchmarkTest01829,crypto,TRUE,327,,
BenchmarkTest01830,crypto,TRUE,327,,
BenchmarkTest01831,ldapi,TRUE,90,,
BenchmarkTest01832,ldapi,TRUE,90,,
BenchmarkTest01833,pathtraver,TRUE,22,,
BenchmarkTest01834,pathtraver,FALSE,22,,
BenchmarkTest01835,pathtraver,TRUE,22,,
BenchmarkTest01836,pathtraver,TRUE,22,,
BenchmarkTest01837,pathtraver,FALSE,22,,
BenchmarkTest01838,pathtraver,FALSE,22,,
BenchmarkTest01839,pathtraver,TRUE,22,,
BenchmarkTest01840,pathtraver,TRUE,22,,
BenchmarkTest01841,pathtraver,FALSE,22,,
BenchmarkTest01842,weakrand,TRUE,330,,
BenchmarkTest01843,weakrand,TRUE,330,,
BenchmarkTest01844,hash,TRUE,328,,
BenchmarkTest01845,hash,TRUE,328,,
BenchmarkTest01846,hash,TRUE,328,,
BenchmarkTest01847,hash,FALSE,328,,
BenchmarkTest01848,hash,FALSE,328,,
BenchmarkTest01849,hash,FALSE,328,,
BenchmarkTest01850,cmdi,TRUE,78,,
BenchmarkTest01851,cmdi,TRUE,78,,
BenchmarkTest01852,cmdi,TRUE,78,,
BenchmarkTest01853,weakrand,TRUE,330,,
BenchmarkTest01854,weakrand,TRUE,330,,
BenchmarkTest01855,weakrand,TRUE,330,,
BenchmarkTest01856,weakrand,TRUE,330,,
BenchmarkTest01857,weakrand,TRUE,330,,
BenchmarkTest01858,weakrand,TRUE,330,,
BenchmarkTest01859,weakrand,TRUE,330,,
BenchmarkTest01860,weakrand,TRUE,330,,
BenchmarkTest01861,securecookie,TRUE,614,,
BenchmarkTest01862,securecookie,FALSE,614,,
BenchmarkTest01863,securecookie,FALSE,614,,
BenchmarkTest01864,cmdi,TRUE,78,,
BenchmarkTest01865,cmdi,FALSE,78,,
BenchmarkTest01866,weakrand,FALSE,330,,
BenchmarkTest01867,weakrand,FALSE,330,,
BenchmarkTest01868,weakrand,FALSE,330,,
BenchmarkTest01869,weakrand,FALSE,330,,
BenchmarkTest01870,weakrand,FALSE,330,,
BenchmarkTest01871,weakrand,FALSE,330,,
BenchmarkTest01872,trustbound,TRUE,501,,
BenchmarkTest01873,trustbound,FALSE,501,,
BenchmarkTest01874,trustbound,TRUE,501,,
BenchmarkTest01875,trustbound,TRUE,501,,
BenchmarkTest01876,trustbound,TRUE,501,,
BenchmarkTest01877,sqli,FALSE,89,,
BenchmarkTest01878,sqli,FALSE,89,,
BenchmarkTest01879,sqli,FALSE,89,,
BenchmarkTest01880,sqli,FALSE,89,,
BenchmarkTest01881,sqli,TRUE,89,,
BenchmarkTest01882,sqli,TRUE,89,,
BenchmarkTest01883,sqli,TRUE,89,,
BenchmarkTest01884,sqli,FALSE,89,,
BenchmarkTest01885,sqli,FALSE,89,,
BenchmarkTest01886,sqli,FALSE,89,,
BenchmarkTest01887,sqli,TRUE,89,,
BenchmarkTest01888,sqli,TRUE,89,,
BenchmarkTest01889,sqli,TRUE,89,,
BenchmarkTest01890,sqli,TRUE,89,,
BenchmarkTest01891,sqli,TRUE,89,,
BenchmarkTest01892,xpathi,TRUE,643,,
BenchmarkTest01893,xpathi,FALSE,643,,
BenchmarkTest01894,xpathi,TRUE,643,,
BenchmarkTest01895,crypto,TRUE,327,,
BenchmarkTest01896,crypto,FALSE,327,,
BenchmarkTest01897,crypto,TRUE,327,,
BenchmarkTest01898,crypto,TRUE,327,,
BenchmarkTest01899,crypto,FALSE,327,,
BenchmarkTest01900,crypto,TRUE,327,,
BenchmarkTest01901,crypto,FALSE,327,,
BenchmarkTest01902,ldapi,TRUE,90,,
BenchmarkTest01903,ldapi,FALSE,90,,
BenchmarkTest01904,pathtraver,TRUE,22,,
BenchmarkTest01905,pathtraver,FALSE,22,,
BenchmarkTest01906,pathtraver,TRUE,22,,
BenchmarkTest01907,pathtraver,TRUE,22,,
BenchmarkTest01908,pathtraver,TRUE,22,,
BenchmarkTest01909,ldapi,FALSE,90,,
BenchmarkTest01910,weakrand,TRUE,330,,
BenchmarkTest01911,hash,TRUE,328,,
BenchmarkTest01912,hash,FALSE,328,,
BenchmarkTest01913,hash,FALSE,328,,
BenchmarkTest01914,xss,FALSE,79,,
BenchmarkTest01915,xss,FALSE,79,,
BenchmarkTest01916,xss,TRUE,79,,
BenchmarkTest01917,xss,FALSE,79,,
BenchmarkTest01918,xss,FALSE,79,,
BenchmarkTest01919,xss,TRUE,79,,
BenchmarkTest01920,xss,TRUE,79,,
BenchmarkTest01921,xss,TRUE,79,,
BenchmarkTest01922,xss,TRUE,79,,
BenchmarkTest01923,xss,TRUE,79,,
BenchmarkTest01924,xss,FALSE,79,,
BenchmarkTest01925,xss,TRUE,79,,
BenchmarkTest01926,xss,TRUE,79,,
BenchmarkTest01927,xss,TRUE,79,,
BenchmarkTest01928,cmdi,TRUE,78,,
BenchmarkTest01929,cmdi,TRUE,78,,
BenchmarkTest01930,weakrand,TRUE,330,,
BenchmarkTest01931,weakrand,TRUE,330,,
BenchmarkTest01932,weakrand,TRUE,330,,
BenchmarkTest01933,weakrand,TRUE,330,,
BenchmarkTest01934,weakrand,TRUE,330,,
BenchmarkTest01935,securecookie,FALSE,614,,
BenchmarkTest01936,cmdi,TRUE,78,,
BenchmarkTest01937,cmdi,FALSE,78,,
BenchmarkTest01938,cmdi,TRUE,78,,
BenchmarkTest01939,cmdi,FALSE,78,,
BenchmarkTest01940,cmdi,TRUE,78,,
BenchmarkTest01941,cmdi,FALSE,78,,
BenchmarkTest01942,cmdi,TRUE,78,,
BenchmarkTest01943,cmdi,FALSE,78,,
BenchmarkTest01944,cmdi,TRUE,78,,
BenchmarkTest01945,weakrand,FALSE,330,,
BenchmarkTest01946,weakrand,FALSE,330,,
BenchmarkTest01947,weakrand,FALSE,330,,
BenchmarkTest01948,weakrand,FALSE,330,,
BenchmarkTest01949,weakrand,FALSE,330,,
BenchmarkTest01950,weakrand,FALSE,330,,
BenchmarkTest01951,weakrand,FALSE,330,,
BenchmarkTest01952,weakrand,FALSE,330,,
BenchmarkTest01953,weakrand,FALSE,330,,
BenchmarkTest01954,weakrand,FALSE,330,,
BenchmarkTest01955,trustbound,TRUE,501,,
BenchmarkTest01956,trustbound,FALSE,501,,
BenchmarkTest01957,trustbound,FALSE,501,,
BenchmarkTest01958,trustbound,TRUE,501,,
BenchmarkTest01959,trustbound,FALSE,501,,
BenchmarkTest01960,trustbound,TRUE,501,,
BenchmarkTest01961,sqli,FALSE,89,,
BenchmarkTest01962,sqli,TRUE,89,,
BenchmarkTest01963,sqli,TRUE,89,,
BenchmarkTest01964,sqli,TRUE,89,,
BenchmarkTest01965,sqli,FALSE,89,,
BenchmarkTest01966,sqli,FALSE,89,,
BenchmarkTest01967,sqli,FALSE,89,,
BenchmarkTest01968,sqli,FALSE,89,,
BenchmarkTest01969,sqli,FALSE,89,,
BenchmarkTest01970,sqli,TRUE,89,,
BenchmarkTest01971,sqli,TRUE,89,,
BenchmarkTest01972,sqli,TRUE,89,,
BenchmarkTest01973,sqli,FALSE,89,,
BenchmarkTest01974,xpathi,TRUE,643,,
BenchmarkTest01975,crypto,FALSE,327,,
BenchmarkTest01976,crypto,FALSE,327,,
BenchmarkTest01977,crypto,FALSE,327,,
BenchmarkTest01978,crypto,TRUE,327,,
BenchmarkTest01979,crypto,FALSE,327,,
BenchmarkTest01980,crypto,TRUE,327,,
BenchmarkTest01981,crypto,TRUE,327,,
BenchmarkTest01982,crypto,FALSE,327,,
BenchmarkTest01983,pathtraver,TRUE,22,,
BenchmarkTest01984,pathtraver,FALSE,22,,
BenchmarkTest01985,pathtraver,TRUE,22,,
BenchmarkTest01986,pathtraver,FALSE,22,,
BenchmarkTest01987,pathtraver,TRUE,22,,
BenchmarkTest01988,pathtraver,TRUE,22,,
BenchmarkTest01989,pathtraver,TRUE,22,,
BenchmarkTest01990,pathtraver,FALSE,22,,
BenchmarkTest01991,pathtraver,FALSE,22,,
BenchmarkTest01992,weakrand,TRUE,330,,
BenchmarkTest01993,hash,FALSE,328,,
BenchmarkTest01994,hash,FALSE,328,,
BenchmarkTest01995,hash,FALSE,328,,
BenchmarkTest01996,hash,TRUE,328,,
BenchmarkTest01997,hash,TRUE,328,,
BenchmarkTest01998,hash,FALSE,328,,
BenchmarkTest01999,weakrand,TRUE,330,,
BenchmarkTest02000,weakrand,TRUE,330,,
BenchmarkTest02001,weakrand,TRUE,330,,
BenchmarkTest02002,weakrand,TRUE,330,,
BenchmarkTest02003,weakrand,TRUE,330,,
BenchmarkTest02004,weakrand,TRUE,330,,
BenchmarkTest02005,securecookie,TRUE,614,,
BenchmarkTest02006,securecookie,FALSE,614,,
BenchmarkTest02007,weakrand,FALSE,330,,
BenchmarkTest02008,weakrand,FALSE,330,,
BenchmarkTest02009,weakrand,FALSE,330,,
BenchmarkTest02010,weakrand,FALSE,330,,
BenchmarkTest02011,weakrand,FALSE,330,,
BenchmarkTest02012,weakrand,FALSE,330,,
BenchmarkTest02013,weakrand,FALSE,330,,
BenchmarkTest02014,weakrand,FALSE,330,,
BenchmarkTest02015,trustbound,TRUE,501,,
BenchmarkTest02016,trustbound,TRUE,501,,
BenchmarkTest02017,crypto,TRUE,327,,
BenchmarkTest02018,crypto,TRUE,327,,
BenchmarkTest02019,crypto,TRUE,327,,
BenchmarkTest02020,crypto,TRUE,327,,
BenchmarkTest02021,crypto,FALSE,327,,
BenchmarkTest02022,crypto,TRUE,327,,
BenchmarkTest02023,crypto,TRUE,327,,
BenchmarkTest02024,crypto,FALSE,327,,
BenchmarkTest02025,ldapi,FALSE,90,,
BenchmarkTest02026,pathtraver,FALSE,22,,
BenchmarkTest02027,pathtraver,TRUE,22,,
BenchmarkTest02028,pathtraver,FALSE,22,,
BenchmarkTest02029,pathtraver,FALSE,22,,
BenchmarkTest02030,pathtraver,FALSE,22,,
BenchmarkTest02031,pathtraver,FALSE,22,,
BenchmarkTest02032,pathtraver,TRUE,22,,
BenchmarkTest02033,pathtraver,FALSE,22,,
BenchmarkTest02034,pathtraver,TRUE,22,,
BenchmarkTest02035,pathtraver,FALSE,22,,
BenchmarkTest02036,ldapi,TRUE,90,,
BenchmarkTest02037,ldapi,TRUE,90,,
BenchmarkTest02038,weakrand,TRUE,330,,
BenchmarkTest02039,weakrand,TRUE,330,,
BenchmarkTest02040,weakrand,TRUE,330,,
BenchmarkTest02041,hash,FALSE,328,,
BenchmarkTest02042,hash,TRUE,328,,
BenchmarkTest02043,hash,FALSE,328,,
BenchmarkTest02044,hash,FALSE,328,,
BenchmarkTest02045,xss,FALSE,79,,
BenchmarkTest02046,xss,TRUE,79,,
BenchmarkTest02047,xss,TRUE,79,,
BenchmarkTest02048,xss,FALSE,79,,
BenchmarkTest02049,xss,FALSE,79,,
BenchmarkTest02050,xss,TRUE,79,,
BenchmarkTest02051,xss,TRUE,79,,
BenchmarkTest02052,xss,FALSE,79,,
BenchmarkTest02053,xss,FALSE,79,,
BenchmarkTest02054,xss,TRUE,79,,
BenchmarkTest02055,xss,TRUE,79,,
BenchmarkTest02056,xss,TRUE,79,,
BenchmarkTest02057,xss,TRUE,79,,
BenchmarkTest02058,cmdi,FALSE,78,,
BenchmarkTest02059,cmdi,TRUE,78,,
BenchmarkTest02060,weakrand,TRUE,330,,
BenchmarkTest02061,weakrand,TRUE,330,,
BenchmarkTest02062,weakrand,TRUE,330,,
BenchmarkTest02063,weakrand,TRUE,330,,
BenchmarkTest02064,securecookie,FALSE,614,,
BenchmarkTest02065,securecookie,FALSE,614,,
BenchmarkTest02066,securecookie,FALSE,614,,
BenchmarkTest02067,cmdi,FALSE,78,,
BenchmarkTest02068,cmdi,FALSE,78,,
BenchmarkTest02069,cmdi,FALSE,78,,
BenchmarkTest02070,cmdi,TRUE,78,,
BenchmarkTest02071,weakrand,FALSE,330,,
BenchmarkTest02072,weakrand,FALSE,330,,
BenchmarkTest02073,weakrand,FALSE,330,,
BenchmarkTest02074,weakrand,FALSE,330,,
BenchmarkTest02075,weakrand,FALSE,330,,
BenchmarkTest02076,weakrand,FALSE,330,,
BenchmarkTest02077,weakrand,FALSE,330,,
BenchmarkTest02078,weakrand,FALSE,330,,
BenchmarkTest02079,weakrand,FALSE,330,,
BenchmarkTest02080,weakrand,FALSE,330,,
BenchmarkTest02081,weakrand,FALSE,330,,
BenchmarkTest02082,weakrand,FALSE,330,,
BenchmarkTest02083,weakrand,FALSE,330,,
BenchmarkTest02084,trustbound,TRUE,501,,
BenchmarkTest02085,trustbound,FALSE,501,,
BenchmarkTest02086,trustbound,FALSE,501,,
BenchmarkTest02087,sqli,TRUE,89,,
BenchmarkTest02088,sqli,TRUE,89,,
BenchmarkTest02089,sqli,FALSE,89,,
BenchmarkTest02090,sqli,TRUE,89,,
BenchmarkTest02091,sqli,TRUE,89,,
BenchmarkTest02092,sqli,TRUE,89,,
BenchmarkTest02093,sqli,FALSE,89,,
BenchmarkTest02094,sqli,TRUE,89,,
BenchmarkTest02095,sqli,FALSE,89,,
BenchmarkTest02096,sqli,TRUE,89,,
BenchmarkTest02097,sqli,FALSE,89,,
BenchmarkTest02098,sqli,FALSE,89,,
BenchmarkTest02099,sqli,TRUE,89,,
BenchmarkTest02100,xpathi,TRUE,643,,
BenchmarkTest02101,crypto,TRUE,327,,
BenchmarkTest02102,crypto,FALSE,327,,
BenchmarkTest02103,crypto,FALSE,327,,
BenchmarkTest02104,ldapi,FALSE,90,,
BenchmarkTest02105,pathtraver,TRUE,22,,
BenchmarkTest02106,pathtraver,TRUE,22,,
BenchmarkTest02107,pathtraver,FALSE,22,,
BenchmarkTest02108,pathtraver,FALSE,22,,
BenchmarkTest02109,pathtraver,TRUE,22,,
BenchmarkTest02110,pathtraver,FALSE,22,,
BenchmarkTest02111,pathtraver,FALSE,22,,
BenchmarkTest02112,pathtraver,TRUE,22,,
BenchmarkTest02113,pathtraver,TRUE,22,,
BenchmarkTest02114,ldapi,FALSE,90,,
BenchmarkTest02115,ldapi,FALSE,90,,
BenchmarkTest02116,ldapi,FALSE,90,,
BenchmarkTest02117,weakrand,TRUE,330,,
BenchmarkTest02118,hash,TRUE,328,,
BenchmarkTest02119,hash,FALSE,328,,
BenchmarkTest02120,hash,FALSE,328,,
BenchmarkTest02121,hash,TRUE,328,,
BenchmarkTest02122,xss,FALSE,79,,
BenchmarkTest02123,xss,TRUE,79,,
BenchmarkTest02124,xss,TRUE,79,,
BenchmarkTest02125,xss,FALSE,79,,
BenchmarkTest02126,xss,TRUE,79,,
BenchmarkTest02127,xss,TRUE,79,,
BenchmarkTest02128,xss,TRUE,79,,
BenchmarkTest02129,xss,TRUE,79,,
BenchmarkTest02130,xss,TRUE,79,,
BenchmarkTest02131,xss,TRUE,79,,
BenchmarkTest02132,xss,TRUE,79,,
BenchmarkTest02133,xss,TRUE,79,,
BenchmarkTest02134,xss,TRUE,79,,
BenchmarkTest02135,xss,FALSE,79,,
BenchmarkTest02136,xss,TRUE,79,,
BenchmarkTest02137,cmdi,TRUE,78,,
BenchmarkTest02138,weakrand,TRUE,330,,
BenchmarkTest02139,weakrand,TRUE,330,,
BenchmarkTest02140,weakrand,TRUE,330,,
BenchmarkTest02141,weakrand,TRUE,330,,
BenchmarkTest02142,securecookie,TRUE,614,,
BenchmarkTest02143,securecookie,FALSE,614,,
BenchmarkTest02144,securecookie,FALSE,614,,
BenchmarkTest02145,xss,TRUE,79,,
BenchmarkTest02146,cmdi,TRUE,78,,
BenchmarkTest02147,cmdi,TRUE,78,,
BenchmarkTest02148,cmdi,FALSE,78,,
BenchmarkTest02149,cmdi,FALSE,78,,
BenchmarkTest02150,cmdi,TRUE,78,,
BenchmarkTest02151,cmdi,TRUE,78,,
BenchmarkTest02152,cmdi,TRUE,78,,
BenchmarkTest02153,cmdi,FALSE,78,,
BenchmarkTest02154,cmdi,TRUE,78,,
BenchmarkTest02155,cmdi,TRUE,78,,
BenchmarkTest02156,cmdi,FALSE,78,,
BenchmarkTest02157,weakrand,FALSE,330,,
BenchmarkTest02158,weakrand,FALSE,330,,
BenchmarkTest02159,weakrand,FALSE,330,,
BenchmarkTest02160,weakrand,FALSE,330,,
BenchmarkTest02161,weakrand,FALSE,330,,
BenchmarkTest02162,weakrand,FALSE,330,,
BenchmarkTest02163,weakrand,FALSE,330,,
BenchmarkTest02164,weakrand,FALSE,330,,
BenchmarkTest02165,trustbound,TRUE,501,,
BenchmarkTest02166,trustbound,FALSE,501,,
BenchmarkTest02167,trustbound,TRUE,501,,
BenchmarkTest02168,trustbound,FALSE,501,,
BenchmarkTest02169,sqli,TRUE,89,,
BenchmarkTest02170,sqli,TRUE,89,,
BenchmarkTest02171,sqli,TRUE,89,,
BenchmarkTest02172,sqli,FALSE,89,,
BenchmarkTest02173,sqli,FALSE,89,,
BenchmarkTest02174,sqli,FALSE,89,,
BenchmarkTest02175,sqli,FALSE,89,,
BenchmarkTest02176,sqli,FALSE,89,,
BenchmarkTest02177,sqli,TRUE,89,,
BenchmarkTest02178,sqli,TRUE,89,,
BenchmarkTest02179,sqli,TRUE,89,,
BenchmarkTest02180,sqli,FALSE,89,,
BenchmarkTest02181,sqli,TRUE,89,,
BenchmarkTest02182,sqli,TRUE,89,,
BenchmarkTest02183,sqli,FALSE,89,,
BenchmarkTest02184,sqli,FALSE,89,,
BenchmarkTest02185,sqli,FALSE,89,,
BenchmarkTest02186,sqli,TRUE,89,,
BenchmarkTest02187,sqli,TRUE,89,,
BenchmarkTest02188,sqli,FALSE,89,,
BenchmarkTest02189,xpathi,TRUE,643,,
BenchmarkTest02190,crypto,FALSE,327,,
BenchmarkTest02191,crypto,FALSE,327,,
BenchmarkTest02192,crypto,TRUE,327,,
BenchmarkTest02193,crypto,TRUE,327,,
BenchmarkTest02194,crypto,TRUE,327,,
BenchmarkTest02195,crypto,TRUE,327,,
BenchmarkTest02196,ldapi,TRUE,90,,
BenchmarkTest02197,pathtraver,TRUE,22,,
BenchmarkTest02198,pathtraver,TRUE,22,,
BenchmarkTest02199,pathtraver,TRUE,22,,
BenchmarkTest02200,pathtraver,FALSE,22,,
BenchmarkTest02201,pathtraver,FALSE,22,,
BenchmarkTest02202,pathtraver,FALSE,22,,
BenchmarkTest02203,pathtraver,FALSE,22,,
BenchmarkTest02204,pathtraver,FALSE,22,,
BenchmarkTest02205,pathtraver,TRUE,22,,
BenchmarkTest02206,pathtraver,FALSE,22,,
BenchmarkTest02207,pathtraver,FALSE,22,,
BenchmarkTest02208,ldapi,TRUE,90,,
BenchmarkTest02209,weakrand,TRUE,330,,
BenchmarkTest02210,hash,FALSE,328,,
BenchmarkTest02211,hash,TRUE,328,,
BenchmarkTest02212,hash,TRUE,328,,
BenchmarkTest02213,hash,TRUE,328,,
BenchmarkTest02214,hash,FALSE,328,,
BenchmarkTest02215,hash,FALSE,328,,
BenchmarkTest02216,hash,FALSE,328,,
BenchmarkTest02217,hash,TRUE,328,,
BenchmarkTest02218,hash,FALSE,328,,
BenchmarkTest02219,hash,TRUE,328,,
BenchmarkTest02220,hash,FALSE,328,,
BenchmarkTest02221,xss,TRUE,79,,
BenchmarkTest02222,xss,FALSE,79,,
BenchmarkTest02223,xss,TRUE,79,,
BenchmarkTest02224,xss,TRUE,79,,
BenchmarkTest02225,xss,TRUE,79,,
BenchmarkTest02226,xss,FALSE,79,,
BenchmarkTest02227,xss,TRUE,79,,
BenchmarkTest02228,xss,TRUE,79,,
BenchmarkTest02229,xss,FALSE,79,,
BenchmarkTest02230,xss,TRUE,79,,
BenchmarkTest02231,xss,FALSE,79,,
BenchmarkTest02232,xss,TRUE,79,,
BenchmarkTest02233,xss,FALSE,79,,
BenchmarkTest02234,xss,TRUE,79,,
BenchmarkTest02235,xss,FALSE,79,,
BenchmarkTest02236,xss,FALSE,79,,
BenchmarkTest02237,xss,FALSE,79,,
BenchmarkTest02238,xss,FALSE,79,,
BenchmarkTest02239,xss,FALSE,79,,
BenchmarkTest02240,xss,FALSE,79,,
BenchmarkTest02241,xss,TRUE,79,,
BenchmarkTest02242,cmdi,FALSE,78,,
BenchmarkTest02243,cmdi,TRUE,78,,
BenchmarkTest02244,cmdi,TRUE,78,,
BenchmarkTest02245,weakrand,TRUE,330,,
BenchmarkTest02246,weakrand,TRUE,330,,
BenchmarkTest02247,securecookie,FALSE,614,,
BenchmarkTest02248,securecookie,FALSE,614,,
BenchmarkTest02249,cmdi,TRUE,78,,
BenchmarkTest02250,cmdi,TRUE,78,,
BenchmarkTest02251,cmdi,TRUE,78,,
BenchmarkTest02252,cmdi,FALSE,78,,
BenchmarkTest02253,cmdi,FALSE,78,,
BenchmarkTest02254,weakrand,FALSE,330,,
BenchmarkTest02255,weakrand,FALSE,330,,
BenchmarkTest02256,weakrand,FALSE,330,,
BenchmarkTest02257,weakrand,FALSE,330,,
BenchmarkTest02258,weakrand,FALSE,330,,
BenchmarkTest02259,weakrand,FALSE,330,,
BenchmarkTest02260,weakrand,FALSE,330,,
BenchmarkTest02261,trustbound,TRUE,501,,
BenchmarkTest02262,trustbound,TRUE,501,,
BenchmarkTest02263,trustbound,TRUE,501,,
BenchmarkTest02264,sqli,TRUE,89,,
BenchmarkTest02265,sqli,FALSE,89,,
BenchmarkTest02266,sqli,FALSE,89,,
BenchmarkTest02267,sqli,FALSE,89,,
BenchmarkTest02268,sqli,FALSE,89,,
BenchmarkTest02269,sqli,TRUE,89,,
BenchmarkTest02270,sqli,TRUE,89,,
BenchmarkTest02271,sqli,FALSE,89,,
BenchmarkTest02272,sqli,TRUE,89,,
BenchmarkTest02273,sqli,TRUE,89,,
BenchmarkTest02274,sqli,FALSE,89,,
BenchmarkTest02275,sqli,TRUE,89,,
BenchmarkTest02276,sqli,FALSE,89,,
BenchmarkTest02277,sqli,TRUE,89,,
BenchmarkTest02278,sqli,FALSE,89,,
BenchmarkTest02279,sqli,FALSE,89,,
BenchmarkTest02280,sqli,FALSE,89,,
BenchmarkTest02281,sqli,TRUE,89,,
BenchmarkTest02282,sqli,FALSE,89,,
BenchmarkTest02283,sqli,FALSE,89,,
BenchmarkTest02284,sqli,TRUE,89,,
BenchmarkTest02285,sqli,FALSE,89,,
BenchmarkTest02286,sqli,TRUE,89,,
BenchmarkTest02287,sqli,TRUE,89,,
BenchmarkTest02288,sqli,TRUE,89,,
BenchmarkTest02289,crypto,FALSE,327,,
BenchmarkTest02290,crypto,TRUE,327,,
BenchmarkTest02291,crypto,TRUE,327,,
BenchmarkTest02292,crypto,TRUE,327,,
